"File","EOL"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_subprocess_platform\waitid.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_subprocess_platform\windows.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_subprocess_platform\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\tools\test_gen_exports.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\tools\test_mypy_annotate.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\tools\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\type_tests\check_wraps.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\type_tests\open_memory_channel.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\type_tests\path.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\type_tests\raisesgroup.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\type_tests\subprocesses.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\type_tests\task_status.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\check_type_completeness.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\module_with_deprecations.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\pytest_plugin.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_abc.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_channel.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_contextvars.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_deprecate.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_deprecate_strict_exception_groups_false.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_dtls.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_exports.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_fakenet.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_file_io.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_highlevel_generic.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_highlevel_open_tcp_listeners.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_highlevel_open_tcp_stream.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_highlevel_open_unix_stream.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_highlevel_serve_listeners.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_highlevel_socket.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_highlevel_ssl_helpers.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_path.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_repl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_scheduler_determinism.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_signals.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_socket.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_ssl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_subprocess.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_sync.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_testing.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_testing_raisesgroup.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_threads.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_timeouts.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_tracing.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_trio.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_unix_pipes.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_util.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_wait_for_object.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\test_windows_pipes.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tests\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tools\gen_exports.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tools\mypy_annotate.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_tools\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\abc.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\from_thread.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\lowlevel.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\socket.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\to_thread.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_abc.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_channel.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_deprecate.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_dtls.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_file_io.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_highlevel_generic.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_highlevel_open_tcp_listeners.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_highlevel_open_tcp_stream.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_highlevel_open_unix_stream.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_highlevel_serve_listeners.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_highlevel_socket.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_highlevel_ssl_helpers.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_path.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_repl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_signals.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_socket.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_ssl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_subprocess.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_sync.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_threads.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_timeouts.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_unix_pipes.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_util.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_version.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_wait_for_object.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\_windows_pipes.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio\__main__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio_websocket\_impl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio_websocket\_version.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\trio_websocket\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\typing_inspection\introspection.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\typing_inspection\typing_objects.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\typing_inspection\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\contrib\emscripten\connection.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\contrib\emscripten\fetch.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\contrib\emscripten\request.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\contrib\emscripten\response.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\contrib\emscripten\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\contrib\pyopenssl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\contrib\socks.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\contrib\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\http2\connection.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\http2\probe.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\http2\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\connection.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\proxy.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\request.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\response.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\retry.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\ssltransport.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\ssl_.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\ssl_match_hostname.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\timeout.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\url.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\util.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\wait.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\util\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\connection.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\connectionpool.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\exceptions.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\fields.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\filepost.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\poolmanager.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\response.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\_base_connection.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\_collections.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\_request_methods.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\_version.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\urllib3-stubs\METADATA.toml","CRLF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\bash\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\batch\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\cshell\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\fish\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\nushell\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\powershell\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\python\activate_this.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\python\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\activator.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\via_template.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\activation\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\app_data\base.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\app_data\na.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\app_data\read_only.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\app_data\via_disk_folder.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\app_data\via_tempdir.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\app_data\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\config\cli\parser.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\config\cli\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\config\convert.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\config\env_var.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\config\ini.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\config\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\cpython\common.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\cpython\cpython3.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\cpython\mac_os.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\cpython\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\graalpy\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\pypy\common.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\pypy\pypy3.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\pypy\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\builtin_way.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\ref.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\via_global_self_do.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\builtin\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\api.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\store.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\venv.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\_virtualenv.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\via_global_ref\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\creator.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\debug.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\describe.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\pyenv_cfg.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\create\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\discovery\windows\pep514.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\discovery\windows\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\discovery\builtin.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\discovery\cached_py_info.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\discovery\discover.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\discovery\py_info.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\discovery\py_spec.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\discovery\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\run\plugin\activators.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\run\plugin\base.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\run\plugin\creators.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\run\plugin\discovery.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\run\plugin\seeders.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\run\plugin\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\run\session.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\run\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\via_app_data\pip_install\base.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\via_app_data\pip_install\copy.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\via_app_data\pip_install\symlink.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\via_app_data\pip_install\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\via_app_data\via_app_data.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\via_app_data\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\base_embed.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\pip_invoke.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\embed\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\wheels\embed\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\wheels\acquire.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\wheels\bundle.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\wheels\periodic_update.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\wheels\util.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\wheels\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\seeder.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\seed\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\path\_permission.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\path\_sync.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\path\_win.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\path\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\subprocess\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\error.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\lock.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\zipapp.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\util\__init__.py","UNKNOWN"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\info.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\report.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\virtualenv\version.py","LF"
